,Affinity,Compromise,Efficieny,Groups,Power,Run
517,0.5543587908655366,0.9,1.8,Unaffiliated5.Mtarfa1.Dababisa.Matarfa2.Marghara9.Warfalla12.Warfalla11.Warfalla14.Marghara10.Marghara11.Ramla.Unaffiliated17.Marghara4.Unaffiliated12.Marghara6.Awlad Bu Saif.Warfalla10.Warfalla15.Warfalla16.Warfalla17.Marghara5.Warfalla9.Warfalla13.Magharha.Marghara7.Tawajeer.Marghara8.al-Awaqir.al-Sawalih.Warfalla5.Sadat.Awlad Sulaiman.Maslata.Masrata.Jmamla.Sabayi.Marghara1.Zawayia10.Zawayia9.Taureg5.Marghara2.Marghara3.Kargala.Zawayia11.al-Jarsha.Taureg3.Zawayia8.Taureg4.Warfalla6.Warfalla7.Zawayia6.Zawayia7.Kawar.Taureg2.Warfalla8.Taureg1.Beni Salim.Beni Salim2.Beni Hilal.Gaddafi.Al-Ubaidat1		.Ulum.Al-Ubaidat2		.al-Habun1	.Masamir		.al-Rahmana.al-Marirat		.al-Qunashat.Masimir	.Msika.Saada9.Saada11.Saada10.Saada13.Saada14.Saada16.Unaffiliated2.Saada3.Saada15.Tebu.Saada2	.Saada4.Saada5.Saada6.Saada1	.Saada7.Saada8.Saada12.Saada18.Unaffiliated8.Saada20.Unaffiliated14.Unaffiliated1.Unaffiliated6.Unaffiliated3.Zamoura.Unaffiliated15	.Unaffiliated18.Unaffiliated10.Unaffiliated11.Unaffiliated4.Warfalla1.Kawafi.Unaffiliated13.Zawaiya.Zawiya.Warfalla2.Warfalla3.Saada17.Unaffiliated9.Magariha.al-Mujabra.Saada19.Zawayia1.Unaffiliated7.Hasawna.Saada21.el-Mahjoub.Unaffiliated16	.Warfalla4.Zawayia2.Zawayia3.Zawayia4.Zawayia5,582.6600000000008,131
518,NEW RUN,NEW RUN,NEW RUN,NEW RUN,NEW RUN,132
519,0.5741439944074672,0.9,1.9,Unaffiliated2.Saada3.Saada15.Tebu.Saada2	.Saada4.Saada5.Saada6.Al-Ubaidat1		.Ulum.Al-Ubaidat2		.al-Habun1	.Masamir		.al-Rahmana.al-Marirat		.al-Qunashat.Saada1	.Saada7.Saada8.Saada12.Saada9.Saada11.Saada14.Saada16.Masimir	.Msika.Magariha.al-Mujabra.Saada10.Saada13.Unaffiliated7.Hasawna.Saada19.Saada20.Saada21.el-Mahjoub.Zawayia2.Zawayia3.Zawayia4.Zawayia5.Unaffiliated14.Zawayia1.Unaffiliated5.Mtarfa1.Dababisa.Matarfa2.Unaffiliated4.Warfalla1.Kawafi.Unaffiliated13.Zawaiya.Zawiya.Warfalla2.Warfalla3.Unaffiliated3.Zamoura.Warfalla13.Magharha.Marghara9.Warfalla12.Warfalla11.Warfalla14.Marghara7.Tawajeer.Marghara8.al-Awaqir.Marghara10.Marghara11.Ramla.Unaffiliated17.Unaffiliated1.Unaffiliated6.Unaffiliated15	.Unaffiliated18.Unaffiliated10.Unaffiliated11.al-Jarsha.Taureg3.Zawayia8.Taureg4.Marghara1.Zawayia10.Zawayia9.Taureg5.Marghara4.Unaffiliated12.Marghara5.Warfalla9.Warfalla10.Warfalla15.Warfalla16.Warfalla17.Saada17.Unaffiliated9.Saada18.Unaffiliated8.Warfalla6.Warfalla7.Zawayia6.Zawayia7.Kawar.Taureg2.Warfalla8.Taureg1.Beni Salim.Beni Salim2.Beni Hilal.Gaddafi.al-Sawalih.Warfalla5.Unaffiliated16	.Warfalla4.Marghara2.Marghara3.Sadat.Awlad Sulaiman.Marghara6.Awlad Bu Saif.Maslata.Masrata.Kargala.Zawayia11.Jmamla.Sabayi,615.0300000000001,132
520,NEW RUN,NEW RUN,NEW RUN,NEW RUN,NEW RUN,133
521,0.5857235610483689,0.9,2.0,Saada1	.Saada7.Saada6.Saada8.Saada2	.Saada4.Saada3.Saada5.Saada19.Saada20.Saada21.el-Mahjoub.Zawayia2.Zawayia3.Zawayia4.Zawayia5.Unaffiliated2.Tebu.Saada17.Unaffiliated14.Saada18.Unaffiliated8.Masimir	.Msika.Magariha.al-Mujabra.Unaffiliated7.Zawayia1.Unaffiliated9.Hasawna.Al-Ubaidat1		.Ulum.Al-Ubaidat2		.al-Habun1	.Masamir		.al-Rahmana.al-Marirat		.al-Qunashat.Saada9.Saada11.Saada14.Saada16.Saada10.Saada13.Saada12.Saada15.al-Sawalih.Warfalla5.Unaffiliated16	.Warfalla4.Marghara2.Marghara3.Sadat.Awlad Sulaiman.Marghara1.Zawayia10.Zawayia9.Taureg5.Kargala.Zawayia11.Jmamla.Sabayi.al-Jarsha.Taureg3.Zawayia8.Taureg4.Warfalla6.Warfalla7.Zawayia6.Zawayia7.Kawar.Taureg2.Warfalla8.Taureg1.Beni Salim.Beni Salim2.Beni Hilal.Gaddafi.Unaffiliated1.Unaffiliated6.Unaffiliated15	.Unaffiliated18.Unaffiliated10.Unaffiliated11.Unaffiliated4.Warfalla1.Kawafi.Unaffiliated13.Zawaiya.Zawiya.Warfalla2.Warfalla3.Unaffiliated3.Zamoura.Marghara10.Warfalla11.Warfalla12.Warfalla14.Warfalla13.Magharha.Unaffiliated5.Mtarfa1.Dababisa.Matarfa2.Marghara9.Marghara11.Ramla.Unaffiliated17.Marghara4.Unaffiliated12.Marghara5.Warfalla9.Marghara6.Awlad Bu Saif.Maslata.Masrata.Marghara7.Tawajeer.Marghara8.al-Awaqir.Warfalla10.Warfalla15.Warfalla16.Warfalla17,647.4,133
522,NEW RUN,NEW RUN,NEW RUN,NEW RUN,NEW RUN,134
523,0.5582388560892493,0.9,3,Unaffiliated2.Tebu.Saada12.Saada15.Marghara6.Awlad Bu Saif.Marghara8.al-Awaqir.Marghara7.Tawajeer.Warfalla16.Warfalla17.Saada1	.Saada7.Saada6.Saada8.Saada2	.Saada4.Saada3.Saada5.Saada9.Saada11.Saada14.Saada16.Saada10.Saada13.Unaffiliated7.Hasawna.Al-Ubaidat1		.Al-Ubaidat2		.Masamir		.Ulum.al-Rahmana.al-Habun1	.al-Marirat		.al-Qunashat.Masimir	.Msika.Magariha.al-Mujabra.Beni Salim.Beni Salim2.Beni Hilal.Gaddafi.Zamoura.Unaffiliated16	.al-Sawalih.Warfalla5.Marghara4.Unaffiliated12.Marghara5.Warfalla9.Marghara2.Zawayia10.Sadat.Sabayi.Maslata.Jmamla.Masrata.Awlad Sulaiman.Unaffiliated1.Unaffiliated6.Unaffiliated3.Unaffiliated14.Unaffiliated15	.Unaffiliated18.Unaffiliated10.Unaffiliated11.Unaffiliated4.Warfalla1.Kawafi.Unaffiliated13.Zawaiya.Zawiya.Warfalla2.Warfalla3.Unaffiliated5.Matarfa2.Dababisa.Mtarfa1.Warfalla10.Warfalla15.Warfalla12.Warfalla14.Marghara9.Marghara11.Ramla.Unaffiliated17.Marghara10.Warfalla11.Warfalla13.Magharha.Saada17.Saada18.Unaffiliated8.Unaffiliated9.Saada19.Zawayia1.Saada20.Saada21.el-Mahjoub.Warfalla4.Zawayia6.Zawayia7.Zawayia2.Zawayia3.Zawayia4.Zawayia5.al-Jarsha.Taureg3.Warfalla6.Warfalla7.Kawar.Taureg2.Warfalla8.Taureg1.Marghara1.Zawayia9.Zawayia8.Taureg4.Marghara3.Taureg5.Kargala.Zawayia11,971.1000000000001,134
524,NEW RUN,NEW RUN,NEW RUN,NEW RUN,NEW RUN,135
525,0.2047872340425532,1.0,1.1,Saada1	.Saada7.Saada6.Saada8.Saada2	.Saada4.Saada3.Saada5,9.240000000000002,135
526,0.4804491807626569,1.0,1.1,Zawayia1.Unaffiliated7.Unaffiliated9.Saada17.Unaffiliated14.Magariha.al-Mujabra.Saada18.Unaffiliated8.Beni Salim.Beni Salim2.Saada19.Zawayia2.Beni Hilal.Taureg1,28.985000000000003,135
527,0.8131052971736998,1.0,1.1,Unaffiliated3.Zawaiya.Zawiya.Unaffiliated4.Warfalla1.Warfalla2.Warfalla3.Unaffiliated13.Matarfa2.Dababisa.Mtarfa1.Ramla.Unaffiliated17.Unaffiliated5.Warfalla14.Marghara11.Warfalla11.Kawafi.Marghara10.Marghara9.Warfalla12,39.050000000000004,135
528,0.3176305524600356,1.0,1.1,Saada12.Al-Ubaidat1		.Ulum.Al-Ubaidat2		.Msika.al-Rahmana.al-Habun1	.Saada10.Saada13.Saada15.Hasawna.Masamir		.al-Qunashat.Masimir	.al-Marirat		.Saada9.Saada11.Saada14.Saada16,87.55999999999997,135
529,0.6267873187623275,1.0,1.1,el-Mahjoub.Zawayia6.Zawayia5.Zawayia7.Kawar.Zawayia4.Gaddafi.Warfalla8.Saada20.Saada21.Zawayia3.Taureg2.al-Jarsha.Taureg3.Warfalla6.Warfalla7.Marghara1.Zawayia9.Zawayia8.Taureg4.Marghara2.Zawayia10.Warfalla4.Sadat.Warfalla10.Warfalla15.Marghara8.al-Awaqir.Warfalla13.Magharha.Marghara6.Awlad Bu Saif.Maslata.Masrata.Marghara7.Tawajeer.Warfalla16.Warfalla17.al-Sawalih.Marghara5.Warfalla9.Zamoura.Unaffiliated12.Marghara4.Awlad Sulaiman.Marghara3.Jmamla.Kargala.Warfalla5.Unaffiliated16	.Taureg5.Sabayi.Zawayia11,180.23500000000004,135
530,0.045212765957446804,1.0,1.1,Unaffiliated2.Tebu,1.1,135
531,0.9860334267391764,1.0,1.1,Unaffiliated10.Unaffiliated11.Unaffiliated1.Unaffiliated6.Unaffiliated15	.Unaffiliated18,9.9,135
532,NEW RUN,NEW RUN,NEW RUN,NEW RUN,NEW RUN,136
533,0.87608213238834,1.0,1.2,Unaffiliated3.Unaffiliated10.Unaffiliated11.Unaffiliated1.Unaffiliated6.Unaffiliated15	.Unaffiliated18.Dababisa.Mtarfa1.Unaffiliated5.Kawafi.Ramla.Unaffiliated17.Unaffiliated4.Warfalla1.Zawaiya.Zawiya.Unaffiliated13.Matarfa2.Warfalla2.Warfalla3,39.9,136
534,0.30895653134667594,1.0,1.2,Unaffiliated7.Unaffiliated9.Saada10.Saada13.Saada15.Hasawna.Masamir		.al-Rahmana.al-Marirat		.al-Qunashat.Masimir	.Msika.Saada9.Saada11.Saada12.Saada14.Saada16.Al-Ubaidat1		.Ulum.Al-Ubaidat2		.al-Habun1	.Saada1	.Saada7.Saada6.Saada8.Saada2	.Saada4.Saada3.Saada5,108.53999999999996,136
535,0.6195363567371062,1.0,1.2,Saada17.Unaffiliated14.Saada18.Unaffiliated8.Beni Salim.Beni Salim2.Magariha.al-Mujabra.Saada20.Zawayia3.Zawayia2.Taureg1.Kawar.Taureg2.Beni Hilal.Gaddafi.Saada19.Zawayia1.Saada21.Zawayia4.el-Mahjoub.Zamoura.Zawayia8.Taureg4.al-Jarsha.Taureg3.Warfalla6.Warfalla7.Warfalla8.Zawayia5.Zawayia6.Zawayia7.al-Sawalih.Marghara3.Sadat.Awlad Sulaiman.Kargala.Warfalla5.Jmamla.Sabayi.Marghara1.Zawayia9.Warfalla4.Zawayia10.Marghara2.Zawayia11.Unaffiliated16	.Taureg5.Marghara9.Warfalla12.Marghara10.Marghara11.Warfalla11.Warfalla14.Warfalla13.Magharha.Marghara4.Unaffiliated12.Marghara5.Warfalla9.Marghara6.Awlad Bu Saif.Maslata.Masrata.Marghara7.Tawajeer.Marghara8.al-Awaqir.Warfalla10.Warfalla15.Warfalla16.Warfalla17,238.8,136
536,0.045212765957446804,1.0,1.2,Unaffiliated2.Tebu,1.2,136
537,NEW RUN,NEW RUN,NEW RUN,NEW RUN,NEW RUN,137
538,0.6544895896932555,1.0,1.25,Saada19.Zawayia1.Saada20.Saada21.Zawayia2.Taureg1.Zawayia3.Zawayia4.Kawar.Taureg2.Beni Hilal.Gaddafi.Beni Salim.Beni Salim2.Magariha.al-Mujabra.el-Mahjoub.Unaffiliated16	.Warfalla5.Saada17.Unaffiliated14.Saada18.Unaffiliated8.al-Jarsha.Taureg3.Warfalla6.Warfalla7.Warfalla8.Zawayia5.Zawayia6.Zawayia7.al-Sawalih.Marghara3.Sadat.Awlad Sulaiman.Kargala.Zawayia11.Jmamla.Sabayi.Marghara1.Zawayia9.Warfalla4.Taureg5.Marghara2.Zawayia10.Zawayia8.Taureg4.Unaffiliated1.Unaffiliated6.Unaffiliated15	.Unaffiliated18.Unaffiliated3.Unaffiliated13.Unaffiliated10.Unaffiliated11.Zamoura.Kawafi.Unaffiliated5.Mtarfa1.Ramla.Unaffiliated17.Unaffiliated4.Warfalla1.Zawaiya.Zawiya.Dababisa.Matarfa2.Warfalla2.Warfalla3.Marghara9.Marghara11.Marghara10.Warfalla11.Warfalla12.Warfalla14.Warfalla13.Magharha.Marghara4.Unaffiliated12.Marghara5.Warfalla9.Marghara6.Awlad Bu Saif.Maslata.Masrata.Marghara7.Tawajeer.Marghara8.al-Awaqir.Warfalla10.Warfalla15.Warfalla16.Warfalla17,290.31249999999994,137
539,0.30675585549451057,1.0,1.25,Saada6.Unaffiliated2.Tebu.Saada2	.Saada4.Saada3.Saada5.Masimir	.Msika.Saada9.Saada11.Saada10.Saada13.Saada15.Hasawna.Al-Ubaidat1		.Ulum.Al-Ubaidat2		.al-Habun1	.Masamir		.al-Rahmana.al-Marirat		.al-Qunashat.Saada1	.Saada7.Saada8.Saada12.Saada14.Saada16.Unaffiliated7.Unaffiliated9,114.31249999999999,137
540,NEW RUN,NEW RUN,NEW RUN,NEW RUN,NEW RUN,138
541,0.6611878706499261,1.0,1.3,Saada17.Unaffiliated14.Magariha.al-Mujabra.Saada18.Unaffiliated8.Saada19.Zawayia1.al-Jarsha.Taureg3.Warfalla6.Warfalla7.Warfalla4.Taureg5.Zawayia8.Taureg4.el-Mahjoub.Zamoura.Unaffiliated16	.Warfalla5.al-Sawalih.Marghara3.Sadat.Awlad Sulaiman.Marghara1.Zawayia9.Marghara2.Zawayia10.Kargala.Zawayia11.Jmamla.Sabayi.Unaffiliated5.Kawafi.Dababisa.Mtarfa1.Ramla.Unaffiliated17.Unaffiliated4.Warfalla1.Zawaiya.Zawiya.Unaffiliated13.Matarfa2.Warfalla2.Warfalla3.Unaffiliated3.Unaffiliated10.Unaffiliated11.Unaffiliated1.Unaffiliated6.Unaffiliated15	.Unaffiliated18.Marghara9.Marghara11.Marghara10.Warfalla11.Warfalla12.Warfalla14.Warfalla13.Magharha.Saada20.Saada21.Zawayia6.Zawayia7.Kawar.Taureg2.Warfalla8.Zawayia5.Beni Salim.Beni Salim2.Beni Hilal.Gaddafi.Zawayia2.Taureg1.Zawayia3.Zawayia4.Marghara4.Unaffiliated12.Marghara5.Warfalla9.Marghara6.Awlad Bu Saif.Maslata.Masrata.Marghara7.Tawajeer.Marghara8.al-Awaqir.Warfalla10.Warfalla15.Warfalla16.Warfalla17,301.925,138
542,0.3067929170128428,1.0,1.3,Saada6.Unaffiliated2.Tebu.Saada2	.Saada4.Saada3.Saada5.Saada1	.Saada7.Saada8.Saada12.Saada10.Hasawna.Unaffiliated7.Unaffiliated9.Al-Ubaidat1		.Ulum.Al-Ubaidat2		.al-Habun1	.Masamir		.al-Rahmana.al-Marirat		.al-Qunashat.Masimir	.Msika.Saada9.Saada11.Saada13.Saada15.Saada14.Saada16,118.88499999999998,138
543,NEW RUN,NEW RUN,NEW RUN,NEW RUN,NEW RUN,139
544,0.6309506655003335,1.0,1.35,Unaffiliated10.Unaffiliated11.Unaffiliated1.Unaffiliated6.Unaffiliated15	.Unaffiliated18.Unaffiliated3.Unaffiliated13.Warfalla2.Warfalla3.Unaffiliated4.Warfalla1.Zawaiya.Zawiya.Unaffiliated5.Mtarfa1.Kawafi.Warfalla11.Dababisa.Matarfa2.Ramla.Unaffiliated17.Zamoura.Warfalla14.Warfalla13.Magharha.Marghara9.Warfalla12.Marghara10.Marghara11.Marghara4.Unaffiliated12.Marghara5.Warfalla9.Marghara6.Awlad Bu Saif.Maslata.Masrata.Marghara7.Tawajeer.Marghara8.al-Awaqir.Warfalla10.Warfalla15.Warfalla16.Warfalla17.Saada19.Zawayia2.Unaffiliated16	.Warfalla5.Saada20.Saada21.Zawayia3.Zawayia4.el-Mahjoub.Zawayia5.Zawayia6.Zawayia7.al-Jarsha.Taureg3.Warfalla6.Warfalla7.Kawar.Warfalla8.Taureg1.Taureg2.Beni Salim.Beni Salim2.Beni Hilal.Gaddafi.Masimir	.Msika.Saada9.Saada11.Saada10.Saada13.Saada15.Hasawna.Saada17.Unaffiliated14.Magariha.al-Mujabra.Saada18.Unaffiliated8.Unaffiliated7.Unaffiliated9.al-Sawalih.Marghara3.Sadat.Awlad Sulaiman.Kargala.Zawayia11.Jmamla.Sabayi.Marghara1.Zawayia9.Marghara2.Zawayia10.Warfalla4.Taureg5.Zawayia8.Taureg4,332.84250000000014,139
545,0.2974407257838116,1.0,1.35,Saada6.Unaffiliated2.Tebu.Saada1	.Saada7.Saada8.Saada12.Saada2	.Saada4.Saada3.Saada5.Zawayia1.Saada14.Saada16.Al-Ubaidat1		.Ulum.Al-Ubaidat2		.al-Habun1	.Masamir		.al-Rahmana.al-Marirat		.al-Qunashat,104.15249999999999,139
546,NEW RUN,NEW RUN,NEW RUN,NEW RUN,NEW RUN,140
547,0.3884671097167734,1.0,1.4,Saada6.Unaffiliated2.Tebu.Saada14.Saada16.Unaffiliated7.Unaffiliated9.Al-Ubaidat1		.Ulum.Al-Ubaidat2		.al-Habun1	.Masamir		.al-Rahmana.al-Marirat		.al-Qunashat.Masimir	.Msika.Saada9.Saada11.Saada10.Saada13.Saada15.Hasawna.Saada1	.Saada7.Saada8.Saada12.Saada2	.Saada4.Saada3.Saada5.Saada17.Unaffiliated14.Saada18.Unaffiliated8.Zawayia2.Taureg1.Zawayia3.Zawayia4.Kawar.Taureg2.Beni Hilal.Gaddafi.Beni Salim.Beni Salim2.Magariha.al-Mujabra.Saada19.Zawayia1.Saada20.Zamoura.Saada21.el-Mahjoub.Warfalla8.Zawayia5.al-Jarsha.Taureg3.Warfalla6.Warfalla7.Zawayia6.Zawayia7.Zawayia8.Taureg4,205.02999999999986,140
548,0.6946299379472141,1.0,1.4,Unaffiliated5.Kawafi.Zawaiya.Zawiya.Warfalla1.Warfalla2.Unaffiliated4.Unaffiliated13.Warfalla3.Matarfa2.Dababisa.Mtarfa1.Ramla.Unaffiliated17.Unaffiliated3.Unaffiliated10.Unaffiliated11.Unaffiliated1.Unaffiliated6.Unaffiliated15	.Unaffiliated18.Marghara9.Warfalla12.Marghara10.Marghara11.Warfalla11.Warfalla14.Warfalla13.Magharha.al-Sawalih.Warfalla5.Unaffiliated16	.Warfalla4.Marghara3.Kargala.Sadat.Awlad Sulaiman.Marghara1.Zawayia9.Zawayia10.Taureg5.Marghara2.Zawayia11.Jmamla.Sabayi.Marghara4.Unaffiliated12.Marghara5.Warfalla9.Marghara6.Awlad Bu Saif.Maslata.Masrata.Marghara7.Tawajeer.Marghara8.al-Awaqir.Warfalla10.Warfalla15.Warfalla16.Warfalla17,248.14999999999998,140
549,NEW RUN,NEW RUN,NEW RUN,NEW RUN,NEW RUN,141
550,0.5559197967248467,1.0,1.45,Warfalla13.Magharha.Marghara9.Warfalla12.Warfalla11.Warfalla14.Unaffiliated3.Unaffiliated10.Unaffiliated11.Unaffiliated1.Unaffiliated6.Unaffiliated15	.Unaffiliated18.Unaffiliated4.Warfalla1.Zawaiya.Zawiya.Unaffiliated13.Matarfa2.Warfalla2.Warfalla3.Unaffiliated5.Kawafi.Dababisa.Mtarfa1.Marghara10.Marghara11.Ramla.Unaffiliated17.al-Sawalih.Warfalla5.Unaffiliated16	.Warfalla4.Marghara3.Kargala.Sadat.Awlad Sulaiman.Marghara1.Zawayia9.Zawayia10.Taureg5.Marghara2.Zawayia11.Jmamla.Sabayi.Marghara4.Unaffiliated12.Marghara5.Warfalla9.Marghara6.Awlad Bu Saif.Maslata.Masrata.Marghara7.Tawajeer.Marghara8.al-Awaqir.Warfalla10.Warfalla15.Warfalla16.Warfalla17.Saada3.Unaffiliated2.Tebu.Saada14.Saada16.Unaffiliated7.Unaffiliated9.Al-Ubaidat1		.Ulum.Al-Ubaidat2		.al-Habun1	.Masamir		.al-Rahmana.al-Marirat		.al-Qunashat.Masimir	.Msika.Saada9.Saada11.Saada10.Saada13.Saada15.Hasawna.Saada1	.Saada7.Saada8.Saada12.Saada2	.Saada4.Saada5.Saada6.Saada17.Unaffiliated14.Magariha.al-Mujabra.Saada18.Unaffiliated8.Saada19.Zawayia1.Saada20.Zamoura.Saada21.el-Mahjoub.Zawayia2.Taureg1.Zawayia3.Zawayia4.al-Jarsha.Taureg3.Zawayia8.Taureg4.Warfalla6.Warfalla7.Zawayia6.Zawayia7.Kawar.Taureg2.Warfalla8.Zawayia5.Beni Salim.Beni Salim2.Beni Hilal.Gaddafi,469.3650000000005,141
551,NEW RUN,NEW RUN,NEW RUN,NEW RUN,NEW RUN,142
552,0.6722010931314509,1.0,1.5,Saada19.Zawayia2.Zawayia3.Taureg1.Saada20.Saada21.el-Mahjoub.Zawayia4.Kawar.Taureg2.Warfalla8.Zawayia5.Beni Salim.Beni Salim2.Beni Hilal.Gaddafi.al-Sawalih.Warfalla5.Unaffiliated16	.Warfalla4.Marghara3.Kargala.Sadat.Awlad Sulaiman.Marghara1.Zawayia9.Zawayia10.Taureg5.Marghara2.Zawayia11.Jmamla.Sabayi.Unaffiliated3.Unaffiliated10.Unaffiliated11.Unaffiliated1.Unaffiliated6.Unaffiliated15	.Unaffiliated18.Unaffiliated4.Warfalla1.Zawaiya.Zawiya.Unaffiliated13.Matarfa2.Warfalla2.Warfalla3.Unaffiliated5.Kawafi.Dababisa.Mtarfa1.Marghara10.Marghara11.Ramla.Unaffiliated17.Zamoura.Zawayia1.Warfalla13.Magharha.Marghara9.Warfalla12.Warfalla11.Warfalla14.Marghara7.Tawajeer.Marghara8.al-Awaqir.Warfalla10.Warfalla15.Warfalla16.Warfalla17.al-Jarsha.Taureg3.Zawayia8.Taureg4.Warfalla6.Warfalla7.Zawayia6.Zawayia7.Marghara4.Unaffiliated12.Marghara5.Warfalla9.Marghara6.Awlad Bu Saif.Maslata.Masrata,334.19999999999993,142
553,0.320503041439859,1.0,1.5,Saada14.Saada16.Saada3.Unaffiliated2.Tebu.Saada1	.Saada7.Saada8.Saada12.Saada2	.Saada4.Saada5.Saada6.Saada17.Unaffiliated14.Unaffiliated7.Unaffiliated9.Saada18.Unaffiliated8.Magariha.al-Mujabra.Al-Ubaidat1		.Ulum.Al-Ubaidat2		.al-Habun1	.Masamir		.al-Rahmana.al-Marirat		.al-Qunashat.Masimir	.Msika.Saada9.Saada11.Saada10.Saada13.Saada15.Hasawna,151.34999999999997,142
554,NEW RUN,NEW RUN,NEW RUN,NEW RUN,NEW RUN,143
555,0.5744268274291412,1.0,1.55,Unaffiliated2.Tebu.Saada3.Saada15.Saada2	.Saada4.Saada5.Saada6.Unaffiliated16	.Warfalla4.Saada1	.Saada7.Saada8.Saada12.Al-Ubaidat1		.Ulum.Al-Ubaidat2		.al-Habun1	.Masamir		.al-Rahmana.al-Marirat		.al-Qunashat.el-Mahjoub.Zawayia5.Zawayia6.Zawayia7.al-Jarsha.Taureg3.Warfalla6.Warfalla7.Masimir	.Msika.Saada9.Saada11.Saada10.Saada13.Saada14.Saada16.Saada17.Unaffiliated14.Saada18.Unaffiliated8.al-Mujabra.Unaffiliated9.Unaffiliated7.Hasawna.Saada19.Zawayia1.Saada20.Saada21.Zawayia2.Zawayia3.Zawayia4.Taureg1.Kawar.Taureg2.Gaddafi.Warfalla8.Beni Salim.Magariha.Beni Salim2.Beni Hilal.al-Sawalih.Warfalla5.Sadat.Awlad Sulaiman.Kargala.Zawayia11.Jmamla.Sabayi.Marghara1.Zawayia9.Zawayia10.Taureg5.Marghara2.Marghara3.Zawayia8.Taureg4.Unaffiliated10.Unaffiliated11.Unaffiliated1.Unaffiliated6.Unaffiliated15	.Unaffiliated18.Unaffiliated4.Warfalla1.Zawaiya.Zawiya.Dababisa.Matarfa2.Warfalla2.Warfalla3.Unaffiliated3.Zamoura.Warfalla13.Magharha.Marghara9.Warfalla12.Warfalla11.Warfalla14.Unaffiliated5.Mtarfa1.Kawafi.Unaffiliated13.Marghara10.Marghara11.Ramla.Unaffiliated17.Marghara4.Unaffiliated12.Marghara5.Warfalla9.Marghara6.Awlad Bu Saif.Maslata.Masrata.Marghara7.Tawajeer.Marghara8.al-Awaqir.Warfalla10.Warfalla15.Warfalla16.Warfalla17,501.735,143
556,NEW RUN,NEW RUN,NEW RUN,NEW RUN,NEW RUN,144
557,0.5778667489562154,1.0,1.6,Saada1	.Saada7.Saada8.Saada12.Saada2	.Saada4.Saada5.Saada6.Saada19.Zawayia2.Saada20.Zawayia1.Saada21.el-Mahjoub.Zawayia3.Zawayia4.Saada18.Unaffiliated8.Tebu.Unaffiliated2.Saada3.Al-Ubaidat1		.Ulum.Al-Ubaidat2		.al-Habun1	.Masamir		.al-Rahmana.al-Marirat		.al-Qunashat.Masimir	.Msika.Saada9.Saada11.Saada10.Saada13.Saada14.Saada16.Saada15.Unaffiliated14.Unaffiliated7.Hasawna.Saada17.Unaffiliated9.Magariha.al-Mujabra.al-Sawalih.Marghara3.Sadat.Awlad Sulaiman.Kargala.Zawayia11.Jmamla.Sabayi.Marghara1.Zawayia9.Marghara2.Zawayia10.Warfalla4.Taureg5.Warfalla5.Zawayia7.al-Jarsha.Taureg3.Warfalla6.Warfalla7.Warfalla8.Zawayia6.Zawayia8.Taureg4.Kawar.Taureg2.Zawayia5.Taureg1.Beni Salim.Beni Salim2.Beni Hilal.Gaddafi.Unaffiliated3.Unaffiliated10.Unaffiliated11.Unaffiliated1.Unaffiliated6.Unaffiliated15	.Unaffiliated18.Unaffiliated4.Warfalla1.Zawaiya.Zawiya.Unaffiliated13.Matarfa2.Warfalla2.Warfalla3.Unaffiliated5.Kawafi.Dababisa.Mtarfa1.Marghara10.Marghara11.Ramla.Unaffiliated17.Zamoura.Unaffiliated16	.Warfalla13.Magharha.Marghara9.Warfalla12.Warfalla11.Warfalla14.Marghara4.Unaffiliated12.Marghara5.Warfalla9.Marghara6.Awlad Bu Saif.Maslata.Masrata.Marghara7.Tawajeer.Marghara8.al-Awaqir.Warfalla10.Warfalla15.Warfalla16.Warfalla17,517.92,144
558,NEW RUN,NEW RUN,NEW RUN,NEW RUN,NEW RUN,145
